index,Y_sp,Y_nas,Y_vix,Y_dj,VIX_Index,vix_1m,vix_2m,vix_3m,vix_4m,vix_5m,vix_6m,vix_7m,vix_slope,1m,3m,6m,1y,2y,3y,5y,7y,10y,20y,30y,Full_Slope,SP500-1-return,SP500-2-return,SP500-3-return,SP500-4-return,SP500-5-return,SP500-6-return,SP500-7-return,SP500-8-return,SP500-9-return,SP500-10-return,VIX_Index-1-return,VIX_Index-2-return,VIX_Index-3-return,VIX_Index-4-return,VIX_Index-5-return,VIX_Index-6-return,VIX_Index-7-return,VIX_Index-8-return,VIX_Index-9-return,VIX_Index-10-return,NAS100-1-return,NAS100-2-return,NAS100-3-return,NAS100-4-return,NAS100-5-return,NAS100-6-return,NAS100-7-return,NAS100-8-return,NAS100-9-return,NAS100-10-return,DJIA30-1-return,DJIA30-2-return,DJIA30-3-return,DJIA30-4-return,DJIA30-5-return,DJIA30-6-return,DJIA30-7-return,DJIA30-8-return,DJIA30-9-return,DJIA30-10-return 
2016-06-21,0.002708391,0.003004406,0.005970097,0.001395348,18.47999954,18.7,19.3,19.92,20.28,20.37,20.3,21.25,0.011560611,0.25,0.27,0.41,0.57,0.76,0.89,1.22,1.49,1.71,2.07,2.5,0.000202003,0.002708391,0.008499773,0.005236489,0.008364582,0.006522173,0.004721668,-0.003426631,-0.012644163,-0.014363399,-0.011059297,0.005970097,-0.049099348,-0.047036479,-0.086018816,-0.103735845,-0.126403771,0.081712506,0.232931509,0.271933696,0.274066632,0.003004406,0.008880577,-0.002450902,0.000881826,-0.002604629,-0.002118537,-0.010738775,-0.02224807,-0.024005993,-0.022336683,0.001395348,0.008707042,0.005434387,0.010688632,0.008726269,0.005469302,-0.001995199,-0.008681296,-0.009785002,-0.006069623
2016-06-22,-0.001652929,-0.001966386,0.135896047,-0.0027464,21.17000008,19.45,19.68,20,20.2,20.2,20.05,21.05,0.002764817,0.25,0.27,0.4,0.56,0.75,0.88,1.2,1.49,1.69,2.06,2.5,0.00020224,-0.001652929,0.001055462,0.006846844,0.00358356,0.006711653,0.004869244,0.003068739,-0.00507956,-0.014297092,-0.016016328,0.135896047,0.141866144,0.086796699,0.088859568,0.049877232,0.032160203,0.009492277,0.217608554,0.368827557,0.407829743,-0.001966386,0.00103802,0.00691419,-0.004417289,-0.00108456,-0.004571015,-0.004084924,-0.012705161,-0.024214456,-0.02597238,-0.0027464,-0.001351052,0.005960642,0.002687987,0.007942232,0.00597987,0.002722902,-0.004741599,-0.011427696,-0.012531402
2016-06-23,0.013275567,0.014145528,-0.204772945,0.012865671,17.25,16.7,17.6,18.4,19,19.25,19.3,20.4,0.015554698,0.27,0.31,0.43,0.58,0.78,0.92,1.25,1.54,1.74,2.12,2.55,0.000204831,0.013275567,0.011622638,0.014331029,0.020122411,0.016859127,0.01998722,0.018144811,0.016344306,0.008196007,-0.001021525,-0.204772945,-0.068876898,-0.062906801,-0.117976246,-0.115913377,-0.154895714,-0.172612743,-0.195280669,0.012835608,0.164054611,0.014145528,0.012179142,0.015183547,0.021059718,0.009728239,0.013060968,0.009574512,0.010060604,0.001440366,-0.010068928,0.012865671,0.010119271,0.011514619,0.018826313,0.015553659,0.020807903,0.018845541,0.015588574,0.008124072,0.001437975
2016-06-24,-0.036580793,-0.041540542,0.401010767,-0.034473277,25.76000023,22.7,22.1,21.98,22.03,21.85,21.55,22.55,-0.008283338,0.24,0.27,0.38,0.48,0.64,0.76,1.08,1.35,1.57,1.96,2.42,0.000198083,-0.036580793,-0.023305226,-0.024958155,-0.022249764,-0.016458381,-0.019721665,-0.016593572,-0.018435981,-0.020236487,-0.028384785,0.401010767,0.196237821,0.332133869,0.338103965,0.283034521,0.285097389,0.246115053,0.228398024,0.205730098,0.413846375,-0.041540542,-0.027395014,-0.0293614,-0.026356995,-0.020480824,-0.031812303,-0.028479574,-0.03196603,-0.031479938,-0.040100176,-0.034473277,-0.021607606,-0.024354006,-0.022958658,-0.015646964,-0.018919619,-0.013665375,-0.015627737,-0.018884704,-0.026349205
2016-06-27,-0.018262247,-0.019949497,-0.077038677,-0.01508438,23.85000038,23.7,23,23,22.9,22.8,22.43,23.3,-0.003403654,0.22,0.27,0.35,0.45,0.61,0.7,1,1.26,1.46,1.83,2.28,0.000186046,-0.018262247,-0.054843039,-0.041567472,-0.043220401,-0.040512011,-0.034720628,-0.037983912,-0.034855819,-0.036698228,-0.038498733,-0.077038677,0.32397209,0.119199145,0.255095192,0.261065288,0.205995844,0.208058713,0.169076376,0.151359347,0.128691421,-0.019949497,-0.061490039,-0.047344512,-0.049310898,-0.046306492,-0.040430321,-0.0517618,-0.048429071,-0.051915527,-0.051429435,-0.01508438,-0.049557657,-0.036691986,-0.039438386,-0.038043038,-0.030731344,-0.034003999,-0.028749754,-0.030712116,-0.033969084
2016-06-28,0.017614122,0.021061887,-0.240590481,0.015599782,18.75,18.9,19.35,20.05,20.53,20.75,20.65,21.6,0.012867015,0.25,0.26,0.35,0.45,0.61,0.71,1,1.26,1.46,1.83,2.27,0.00018482,0.017614122,-0.000648125,-0.037228918,-0.023953351,-0.02560628,-0.022897889,-0.017106506,-0.02036979,-0.017241697,-0.019084106,-0.240590481,-0.317629158,0.083381609,-0.121391336,0.014504711,0.020474808,-0.034594637,-0.032531768,-0.071514105,-0.089231134,0.021061887,0.001112389,-0.040428153,-0.026282625,-0.028249011,-0.025244605,-0.019368435,-0.030699913,-0.027367185,-0.03085364,0.015599782,0.000515403,-0.033957875,-0.021092204,-0.023838604,-0.022443256,-0.015131562,-0.018404216,-0.013149972,-0.015112334
2016-06-29,0.016889243,0.017162342,-0.119384354,0.0162353,16.63999939,17.48,18.53,19.38,19.94,20.15,20.11,21.1,0.018675009,0.18,0.26,0.35,0.46,0.62,0.74,1.03,1.3,1.5,1.86,2.3,0.000188883,0.016889243,0.034503365,0.016241118,-0.020339675,-0.007064108,-0.008717037,-0.006008646,-0.000217263,-0.003480547,-0.000352454,-0.119384354,-0.359974835,-0.437013511,-0.036002745,-0.24077569,-0.104879643,-0.098909546,-0.153978991,-0.151916122,-0.190898458,0.017162342,0.038224229,0.018274732,-0.02326581,-0.009120283,-0.011086669,-0.008082263,-0.002206092,-0.013537571,-0.010204843,0.0162353,0.031835083,0.016750703,-0.017722574,-0.004856903,-0.007603303,-0.006207955,0.001103739,-0.002168916,0.003085328
2016-06-30,0.013473863,0.012060566,-0.062617247,0.013210731,15.63000011,16.98,18.34,19.24,19.8,20.06,20.05,21.02,0.021359442,0.2,0.26,0.36,0.45,0.58,0.71,1.01,1.29,1.49,1.86,2.3,0.000189481,0.013473863,0.030363106,0.047977228,0.029714981,-0.006865812,0.006409755,0.004756826,0.007465217,0.0132566,0.009993316,-0.062617247,-0.182001601,-0.422592082,-0.499630758,-0.098619992,-0.303392937,-0.16749689,-0.161526793,-0.216596238,-0.214533369,0.012060566,0.029222909,0.050284795,0.030335298,-0.011205244,0.002940284,0.000973898,0.003978303,0.009854474,-0.001477005,0.013210731,0.029446032,0.045045814,0.029961434,-0.004511843,0.008353828,0.005607428,0.007002776,0.01431447,0.011041815
2016-07-01,0.001946706,0.004460688,-0.056594024,0.001080226,14.77000046,16.8,18.2,19.32,19.9,20.23,20.17,21.15,0.024174663,0.24,0.28,0.37,0.45,0.59,0.71,1,1.27,1.46,1.81,2.24,0.000181732,0.001946706,0.015420569,0.032309812,0.049923934,0.031661688,-0.004919105,0.008356462,0.006703533,0.009411923,0.015203306,-0.056594024,-0.119211271,-0.238595625,-0.479186106,-0.556224783,-0.155214016,-0.359986961,-0.224090914,-0.218120817,-0.273190262,0.004460688,0.016521255,0.033683597,0.054745484,0.034795986,-0.006744556,0.007400972,0.005434586,0.008438992,0.014315162,0.001080226,0.014290957,0.030526258,0.04612604,0.03104166,-0.003431617,0.009434054,0.006687654,0.008083002,0.015394696
2016-07-05,-0.006871029,-0.006035188,0.053389908,-0.006077137,15.57999992,16.85,18.3,19.39,19.95,20.23,20.15,21.1,0.022049503,0.27,0.28,0.35,0.44,0.56,0.66,0.94,1.19,1.37,1.72,2.14,0.000172224,-0.006871029,-0.004924323,0.00854954,0.025438783,0.043052905,0.024790659,-0.011790134,0.001485433,-0.000167496,0.002540894,0.053389908,-0.003204116,-0.065821363,-0.185205717,-0.425796198,-0.502834875,-0.101824108,-0.306597053,-0.170701006,-0.164730909,-0.006035188,-0.0015745,0.010486067,0.027648409,0.048710295,0.028760798,-0.012779744,0.001365784,-0.000600602,0.002403804,-0.006077137,-0.004996911,0.00821382,0.02444912,0.040048903,0.024964523,-0.009508754,0.003356917,0.000610517,0.002005865
2016-07-06,0.005338687,0.007667676,-0.04060806,0.004362516,14.96000004,16.15,17.8,19,19.72,20.05,20.03,21.05,0.025274526,0.26,0.27,0.36,0.46,0.58,0.69,0.95,1.2,1.38,1.72,2.14,0.000171413,0.005338687,-0.001532342,0.000414364,0.013888228,0.03077747,0.048391592,0.030129346,-0.006451447,0.00682412,0.005171191,-0.04060806,0.012781848,-0.043812177,-0.106429424,-0.225813777,-0.466404258,-0.543442935,-0.142432168,-0.347205114,-0.211309066,0.007667676,0.001632488,0.006093176,0.018153743,0.035316085,0.056377972,0.036428474,-0.005112068,0.00903346,0.007067074,0.004362516,-0.001714621,-0.000634395,0.012576336,0.028811636,0.044411419,0.029327039,-0.005146239,0.007719433,0.004973033
2016-07-07,-0.000871958,0.00334219,-0.01345914,-0.001269781,14.76000023,15.95,17.7,18.93,19.6,19.98,20.02,21,0.026023834,0.27,0.29,0.37,0.47,0.58,0.69,0.97,1.21,1.4,1.72,2.14,0.000170447,-0.000871958,0.004466729,-0.0024043,-0.000457594,0.01301627,0.029905513,0.047519634,0.029257388,-0.007323405,0.005952162,-0.01345914,-0.054067201,-0.000677293,-0.057271317,-0.119888564,-0.239272918,-0.479863399,-0.556902075,-0.155891309,-0.360664254,0.00334219,0.011009866,0.004974678,0.009435366,0.021495932,0.038658275,0.059720161,0.039770664,-0.001769878,0.01237565,-0.001269781,0.003092735,-0.002984402,-0.001904176,0.011306555,0.027541855,0.043141638,0.028057258,-0.006416019,0.006449652
2016-07-08,0.015138187,0.015305204,-0.11170402,0.013920376,13.19999981,14.8,16.76,18.27,19.1,19.55,19.6,20.55,0.03041474,0.26,0.28,0.36,0.48,0.61,0.71,0.95,1.19,1.37,1.69,2.11,0.000166881,0.015138187,0.014266229,0.019604916,0.012733887,0.014680593,0.028154456,0.045043699,0.062657821,0.044395574,0.007814781,-0.11170402,-0.12516316,-0.16577122,-0.112381312,-0.168975337,-0.231592584,-0.350976937,-0.591567418,-0.668606095,-0.267595328,0.015305204,0.018647394,0.02631507,0.020279882,0.02474057,0.036801136,0.053963479,0.075025365,0.055075868,0.013535326,0.013920376,0.012650595,0.017013111,0.010935974,0.0120162,0.025226931,0.041462232,0.057062014,0.041977634,0.007504357
2016-07-11,0.003402819,0.005802041,0.02543145,0.00440921,13.53999996,14.65,16.75,18.19,19,19.47,19.53,20.5,0.029867654,0.28,0.31,0.4,0.5,0.66,0.77,1.03,1.27,1.43,1.73,2.14,0.000166686,0.003402819,0.018541006,0.017669048,0.023007735,0.016136706,0.018083412,0.031557276,0.048446518,0.06606064,0.047798394,0.02543145,-0.08627257,-0.09973171,-0.140339771,-0.086949863,-0.143543887,-0.206161134,-0.325545488,-0.566135969,-0.643174645,0.005802041,0.021107245,0.024449435,0.032117111,0.026081923,0.030542611,0.042603177,0.05976552,0.080827406,0.060877909,0.00440921,0.018329587,0.017059806,0.021422322,0.015345185,0.016425411,0.029636142,0.045871442,0.061471225,0.046386845
2016-07-12,0.006984842,0.005015144,0.000738297,0.006602433,13.55000019,14.3,16.2,17.78,18.72,19.14,19.25,20.25,0.030033894,0.29,0.29,0.4,0.52,0.69,0.81,1.1,1.35,1.53,1.82,2.24,0.000176119,0.006984842,0.010387662,0.025525848,0.02465389,0.029992577,0.023121548,0.025068255,0.038542118,0.055431361,0.073045482,0.000738297,0.026169746,-0.085534273,-0.098993414,-0.139601474,-0.086211566,-0.14280559,-0.205422837,-0.324807191,-0.565397672,0.005015144,0.010817185,0.026122389,0.029464579,0.037132255,0.031097067,0.035557755,0.047618321,0.064780664,0.08584255,0.006602433,0.011011644,0.02493202,0.023662239,0.028024755,0.021947618,0.023027844,0.036238575,0.052473875,0.068073658
2016-07-13,0.000134759,-0.002589819,-0.038365008,0.001331665,13.03999996,14.2,16.2,17.7,18.6,19.08,19.19,20.15,0.03083024,0.29,0.31,0.4,0.51,0.68,0.8,1.07,1.32,1.48,1.77,2.18,0.000169987,0.000134759,0.007119601,0.01052242,0.025660607,0.024788649,0.030127336,0.023256307,0.025203013,0.038676876,0.055566119,-0.038365008,-0.037626711,-0.012195262,-0.123899281,-0.137358422,-0.177966482,-0.124576574,-0.181170598,-0.243787845,-0.363172199,-0.002589819,0.002425325,0.008227366,0.02353257,0.02687476,0.034542436,0.028507248,0.032967936,0.045028502,0.062190845,0.001331665,0.007934098,0.012343308,0.026263685,0.024993904,0.02935642,0.023279282,0.024359508,0.03757024,0.05380554
2016-07-14,0.005245423,0.006705841,-0.017015126,0.007282916,12.81999969,14.05,16.12,17.59,18.5,19,19.1,20.1,0.031290308,0.29,0.32,0.41,0.53,0.68,0.82,1.1,1.36,1.53,1.84,2.25,0.000176586,0.005245423,0.005380181,0.012365024,0.015767843,0.03090603,0.030034072,0.035372759,0.02850173,0.030448436,0.043922299,-0.017015126,-0.055380134,-0.054641837,-0.029210387,-0.140914407,-0.154373547,-0.194981608,-0.1415917,-0.198185724,-0.260802971,0.006705841,0.004116022,0.009131166,0.014933207,0.030238411,0.033580601,0.041248277,0.035213089,0.039673777,0.051734343,0.007282916,0.00861458,0.015217013,0.019626224,0.0335466,0.032276819,0.036639335,0.030562198,0.031642424,0.044853155
2016-07-15,-0.000929379,-0.001450016,-0.011769427,0.000547802,12.67000008,13.85,16.3,17.78,18.7,19.17,19.27,20.25,0.032551416,0.27,0.32,0.42,0.52,0.71,0.87,1.15,1.42,1.6,1.9,2.3,0.000181824,-0.000929379,0.004316044,0.004450802,0.011435645,0.014838464,0.029976651,0.029104693,0.03444338,0.027572351,0.029519057,-0.011769427,-0.028784553,-0.067149561,-0.066411264,-0.040979815,-0.152683834,-0.166142975,-0.206751035,-0.153361127,-0.209955151,-0.001450016,0.005255825,0.002666005,0.00768115,0.013483191,0.028788395,0.032130584,0.03979826,0.033763072,0.03822376,0.000547802,0.007830718,0.009162382,0.015764815,0.020174026,0.034094402,0.032824621,0.037187137,0.03111,0.032190226
2016-07-18,0.002379462,0.006482473,-0.018319947,0.000890698,12.43999958,13.15,15.75,17.28,18.4,18.9,18.98,19.9,0.033688344,0.26,0.32,0.44,0.52,0.68,0.85,1.14,1.4,1.59,1.9,2.3,0.000182335,0.002379462,0.001450083,0.006695506,0.006830264,0.013815107,0.017217926,0.032356112,0.031484155,0.036822842,0.029951813,-0.018319947,-0.030089374,-0.0471045,-0.085469508,-0.084731211,-0.059299762,-0.171003781,-0.184462922,-0.225070982,-0.171681074,0.006482473,0.005032457,0.011738298,0.009148479,0.014163623,0.019965664,0.035270868,0.038613058,0.046280734,0.040245546,0.000890698,0.0014385,0.008721416,0.01005308,0.016655513,0.021064724,0.0349851,0.033715319,0.038077835,0.032000698
2016-07-19,-0.001436205,-0.00355643,-0.038513512,0.001399706,11.97000027,12.2,15.65,17.35,18.54,19,19.05,20.05,0.037349109,0.29,0.31,0.44,0.56,0.7,0.84,1.12,1.38,1.56,1.88,2.27,0.000178087,-0.001436205,0.000943257,1.39E-05,0.005259301,0.00539406,0.012378902,0.015781721,0.030919908,0.03004795,0.035386637,-0.038513512,-0.056833458,-0.068602886,-0.085618012,-0.12398302,-0.123244723,-0.097813273,-0.209517293,-0.222976433,-0.263584494,-0.00355643,0.002926043,0.001476026,0.008181867,0.005592048,0.010607192,0.016409233,0.031714437,0.035056627,0.042724303,0.001399706,0.002290404,0.002838206,0.010121121,0.011452786,0.018055219,0.02246443,0.036384806,0.035115025,0.039477541
2016-07-20,0.004261208,0.011645405,-0.016849582,0.00193893,11.77000046,15.48,17.22,18.47,18.85,18.94,19.9,20.1,0.029634452,0.28,0.32,0.44,0.56,0.73,0.86,1.15,1.41,1.59,1.91,2.3,0.000180605,0.004261208,0.002825004,0.005204466,0.004275087,0.009520509,0.009655268,0.01664011,0.02004293,0.035181116,0.034309158,-0.016849582,-0.055363093,-0.07368304,-0.085452468,-0.102467593,-0.140832601,-0.140094305,-0.114662855,-0.226366875,-0.239826015,0.011645405,0.008088974,0.014571448,0.013121431,0.019827272,0.017237453,0.022252597,0.028054638,0.043359842,0.046702032,0.00193893,0.003338636,0.004229334,0.004777136,0.012060052,0.013391716,0.019994149,0.02440336,0.038323736,0.037053955
2016-07-21,-0.00361907,-0.002188293,0.079192672,-0.004192628,12.73999977,15.85,17.77,19.01,19.25,19.33,20.25,20.5,0.027544434,0.28,0.32,0.44,0.54,0.7,0.82,1.11,1.38,1.57,1.9,2.29,0.00018097,-0.00361907,0.000642138,-0.000794066,0.001585396,0.000656017,0.00590144,0.006036198,0.013021041,0.01642386,0.031562046,0.079192672,0.06234309,0.023829579,0.005509632,-0.006259796,-0.023274921,-0.061639929,-0.060901632,-0.035470183,-0.147174203,-0.002188293,0.009457112,0.005900681,0.012383155,0.010933138,0.017638979,0.01504916,0.020064304,0.025866345,0.041171549,-0.004192628,-0.002253697,-0.000853992,3.67E-05,0.000584508,0.007867424,0.009199089,0.015801522,0.020210732,0.034131109
2016-07-22,0.004543627,0.00409098,-0.058174665,0.002891451,12.02000046,15.4,17.5,18.79,19,19.09,20.05,20.2,0.028728708,0.29,0.33,0.44,0.55,0.71,0.84,1.13,1.4,1.57,1.9,2.29,0.000179833,0.004543627,0.000924557,0.005185765,0.003749561,0.006129023,0.005199644,0.010445066,0.010579825,0.017564667,0.020967487,-0.058174665,0.021018007,0.004168425,-0.034345086,-0.052665033,-0.06443446,-0.081449586,-0.119814594,-0.119076297,-0.093644848,0.00409098,0.001902687,0.013548092,0.009991661,0.016474135,0.015024118,0.021729959,0.01914014,0.024155284,0.029957325,0.002891451,-0.001301177,0.000637753,0.002037459,0.002928157,0.003475959,0.010758875,0.012090539,0.018692972,0.023102183
2016-07-25,-0.003016019,-2.99E-05,0.068327046,-0.00419757,12.86999989,15.35,17.55,18.8,19.1,19.2,20.1,20.35,0.027642538,0.28,0.32,0.44,0.55,0.72,0.87,1.15,1.41,1.58,1.9,2.29,0.000179675,-0.003016019,0.001527608,-0.002091462,0.002169747,0.000733542,0.003113004,0.002183625,0.007429048,0.007563806,0.014548649,0.068327046,0.010152381,0.089345053,0.072495471,0.033981959,0.015662012,0.003892585,-0.013122541,-0.051487549,-0.050749252,-2.99E-05,0.004061051,0.001872758,0.013518163,0.009961732,0.016444206,0.014994189,0.02170003,0.019110211,0.024125355,-0.00419757,-0.001306119,-0.005498747,-0.003559817,-0.002160111,-0.001269413,-0.000721611,0.006561305,0.007892969,0.014495403
2016-07-26,0.000322732,0.001323551,0.013889136,-0.001044751,13.05000019,15.2,17.45,18.77,19,19.14,20.05,20.25,0.027234098,0.24,0.31,0.43,0.55,0.75,0.87,1.15,1.4,1.57,1.89,2.28,0.000179321,0.000322732,-0.002693287,0.00185034,-0.00176873,0.002492479,0.001056274,0.003435736,0.002506357,0.00775178,0.007886538,0.013889136,0.082216181,0.024041516,0.103234188,0.086384607,0.047871095,0.029551148,0.017781721,0.000766595,-0.037598413,0.001323551,0.001293623,0.005384602,0.003196309,0.014841714,0.011285284,0.017767757,0.016317741,0.023023582,0.020433763,-0.001044751,-0.00524232,-0.00235087,-0.006543497,-0.004604567,-0.003204861,-0.002314163,-0.001766361,0.005516554,0.006848219
2016-07-27,-0.001199261,0.006564302,-0.017001976,-8.55E-05,12.82999992,14.8,17.25,18.65,18.85,19,19.9,20.2,0.028159108,0.25,0.31,0.4,0.53,0.73,0.83,1.1,1.35,1.52,1.84,2.23,0.000175506,-0.001199261,-0.000876529,-0.003892548,0.000651079,-0.002967991,0.001293218,-0.000142987,0.002236475,0.001307096,0.006552519,-0.017001976,-0.00311284,0.065214205,0.007039541,0.086232213,0.069382631,0.030869119,0.012549172,0.000779745,-0.016235381,0.006564302,0.007887853,0.007857924,0.011948904,0.009760611,0.021406016,0.017849585,0.024332059,0.022882042,0.029587883,-8.55E-05,-0.001130285,-0.005327855,-0.002436404,-0.006629032,-0.004690102,-0.003290396,-0.002399698,-0.001851896,0.00543102
2016-07-28,0.00160492,0.003932455,-0.008610594,-0.000856807,12.72000027,14.4,16.92,18.38,18.62,18.73,19.68,19.95,0.028699308,0.19,0.25,0.39,0.53,0.72,0.82,1.09,1.35,1.52,1.83,2.23,0.000178157,0.00160492,0.00040566,0.000728392,-0.002287627,0.002256,-0.00136307,0.002898138,0.001461934,0.003841395,0.002912016,-0.008610594,-0.025612569,-0.011723434,0.056603612,-0.001571053,0.077621619,0.060772037,0.022258525,0.003938579,-0.007830849,0.003932455,0.010496756,0.011820308,0.011790379,0.015881359,0.013693066,0.025338471,0.02178204,0.028264514,0.026814497,-0.000856807,-0.000942342,-0.001987093,-0.006184662,-0.003293212,-0.007485839,-0.005546909,-0.004147203,-0.003256505,-0.002708703
2016-07-29,0.00162998,0.001866306,-0.06916138,-0.001307146,11.86999989,13.85,16.4,18.05,18.2,18.4,19.3,19.6,0.030299288,0.19,0.28,0.38,0.5,0.67,0.76,1.03,1.29,1.46,1.78,2.18,0.000174416,0.00162998,0.003234901,0.00203564,0.002358372,-0.000657647,0.00388598,0.00026691,0.004528118,0.003091914,0.005471376,-0.06916138,-0.077771974,-0.094773949,-0.080884814,-0.012557768,-0.070732433,0.008460239,-0.008389343,-0.046902855,-0.065222801,0.001866306,0.005798761,0.012363062,0.013686614,0.013656685,0.017747665,0.015559372,0.027204777,0.023648346,0.03013082,-0.001307146,-0.002163953,-0.002249488,-0.003294238,-0.007491808,-0.004600357,-0.008792985,-0.006854055,-0.005454349,-0.004563651
2016-08-01,-0.001270594,0.005441574,0.046902855,-0.001505587,12.43999958,13.65,16.2,17.88,18.15,18.3,19.29,19.55,0.029484925,0.2,0.29,0.4,0.5,0.67,0.78,1.06,1.33,1.51,1.84,2.24,0.000179915,-0.001270594,0.000359386,0.001964306,0.000765045,0.001087778,-0.001928241,0.002615386,-0.001003684,0.003257524,0.00182132,0.046902855,-0.022258525,-0.030869119,-0.047871095,-0.033981959,0.034345086,-0.023829579,0.055363093,0.038513512,0,0.005441574,0.007307881,0.011240335,0.017804637,0.019128188,0.019098259,0.023189239,0.021000946,0.032646351,0.029089921,-0.001505587,-0.002812733,-0.00366954,-0.003755075,-0.004799826,-0.008997395,-0.006105945,-0.010298572,-0.008359642,-0.006959936
2016-08-02,-0.006381941,-0.007773993,0.072096329,-0.00494252,13.36999989,14.25,16.65,18.29,18.55,18.65,19.6,19.9,0.027659544,0.28,0.29,0.41,0.5,0.67,0.79,1.07,1.36,1.55,1.88,2.29,0.000183079,-0.006381941,-0.007652535,-0.006022555,-0.004417634,-0.005616895,-0.005294163,-0.008310182,-0.003766555,-0.007385625,-0.003124417,0.072096329,0.118999184,0.049837804,0.04122721,0.024225234,0.03811437,0.106441415,0.04826675,0.127459422,0.110609841,-0.007773993,-0.002332419,-0.000466112,0.003466342,0.010030644,0.011354195,0.011324266,0.015415246,0.013226953,0.024872358,-0.00494252,-0.006448108,-0.007755253,-0.008612061,-0.008697595,-0.009742346,-0.013939916,-0.011048465,-0.015241093,-0.013302162
2016-08-03,0.003129043,0.003198829,-0.03889169,0.002248807,12.85999966,13.83,16.25,18.02,18.35,18.5,19.53,19.8,0.029717515,0.26,0.28,0.42,0.53,0.67,0.78,1.07,1.35,1.55,1.88,2.29,0.000183087,0.003129043,-0.003252898,-0.004523492,-0.002893512,-0.001288592,-0.002487853,-0.00216512,-0.005181139,-0.000637512,-0.004256582,-0.03889169,0.033204639,0.080107493,0.010946113,0.002335519,-0.014666456,-0.000777321,0.067549725,0.00937506,0.088567732,0.003198829,-0.004575164,0.000866411,0.002732717,0.006665172,0.013229473,0.014553025,0.014523096,0.018614076,0.016425783,0.002248807,-0.002693714,-0.004199301,-0.005506447,-0.006363254,-0.006448789,-0.007493539,-0.011691109,-0.008799658,-0.012992286
2016-08-04,0.000212549,0.002000389,-0.034813609,-0.000160689,12.42000008,13.45,15.85,17.75,18.2,18.37,19.45,19.75,0.031620343,0.24,0.26,0.41,0.51,0.64,0.76,1.03,1.31,1.51,1.84,2.25,0.000180896,0.000212549,0.003341592,-0.003040349,-0.004310943,-0.002680963,-0.001076042,-0.002275303,-0.001952571,-0.00496859,-0.000424963,-0.034813609,-0.0737053,-0.001608971,0.045293884,-0.023867496,-0.03247809,-0.049480066,-0.03559093,0.032736115,-0.02543855,0.002000389,0.005199218,-0.002574775,0.0028668,0.004733106,0.008665561,0.015229862,0.016553414,0.016523485,0.020614465,-0.000160689,0.002088117,-0.002854403,-0.004359991,-0.005667136,-0.006523943,-0.006609478,-0.007654229,-0.011851799,-0.008960348
2016-08-05,0.008566697,0.009942358,-0.086572275,0.010379576,11.39000034,12.9,15.35,17.25,17.99,18.16,19.2,19.5,0.034349341,0.23,0.28,0.45,0.56,0.72,0.86,1.13,1.41,1.59,1.91,2.32,0.000183915,0.008566697,0.008779247,0.011908289,0.005526348,0.004255754,0.005885734,0.007490655,0.006291394,0.006614126,0.003598107,-0.086572275,-0.121385885,-0.160277575,-0.088181246,-0.041278391,-0.110439771,-0.119050365,-0.136052341,-0.122163205,-0.05383616,0.009942358,0.011942747,0.015141577,0.007367584,0.012809158,0.014675464,0.018607919,0.02517222,0.026495772,0.026465843,0.010379576,0.010218886,0.012467693,0.007525173,0.006019585,0.00471244,0.003855632,0.003770098,0.002725347,-0.001472223
2016-08-08,-0.000907577,-0.001351245,0.009611228,-0.000768231,11.5,12.5,15.12,17.02,17.7,17.95,18.99,19.35,0.034357973,0.27,0.31,0.45,0.57,0.74,0.86,1.15,1.42,1.59,1.91,2.3,0.000180481,-0.000907577,0.00765912,0.007871669,0.011000712,0.004618771,0.003348177,0.004978157,0.006583078,0.005383817,0.005706549,0.009611228,-0.076961047,-0.111774657,-0.150666347,-0.078570018,-0.031667164,-0.100828544,-0.109439137,-0.126441113,-0.112551977,-0.001351245,0.008591113,0.010591502,0.013790332,0.006016339,0.011457913,0.013324219,0.017256674,0.023820975,0.025144527,-0.000768231,0.009611345,0.009450656,0.011699462,0.006756942,0.005251355,0.003944209,0.003087402,0.003001867,0.001957117
2016-08-09,0.000389718,0.002298373,0.013817132,0.000202994,11.65999985,12.4,14.85,16.7,17.45,17.7,18.75,19.1,0.03359175,0.27,0.29,0.44,0.55,0.71,0.84,1.11,1.38,1.55,1.86,2.25,0.000176812,0.000389718,-0.000517859,0.008048838,0.008261387,0.01139043,0.005008489,0.003737895,0.005367875,0.006972796,0.005773535,0.013817132,0.02342836,-0.063143915,-0.097957524,-0.136849215,-0.064752886,-0.017850031,-0.087011411,-0.095622005,-0.112623981,0.002298373,0.000947128,0.010889486,0.012889875,0.016088705,0.008314712,0.013756286,0.015622592,0.019555047,0.026119349,0.000202994,-0.000565236,0.009814339,0.00965365,0.011902457,0.006959936,0.005454349,0.004147203,0.003290396,0.003204861
